L,rate
818.8999999999,0
818.9099999999,0
818.9199999999,0
818.9299999999,0
818.9399999999,0
818.9499999999,0
818.9599999999,0
818.9699999999,0
818.9799999999,0
818.9899999999,0
818.9999999999,0
819.0099999999,0
819.0199999999,0
819.0299999999,0
819.0399999999,0
819.0499999999,0
819.0599999999,0
819.0699999999,0
819.0799999999,0
819.0899999999,0
819.0999999999,0
819.1099999999,0
819.1199999999,0
819.1299999999,0
819.1399999999,0
819.1499999999,0
819.1599999999,0
819.1699999999,0
819.1799999999,0
819.1899999999,0
819.1999999999,0
819.2099999999,0
819.2199999999,0
819.2299999999,0
819.2399999999,0
819.2499999999,0
819.2599999999,0
819.2699999999,0
819.2799999999,0
819.2899999999,0
819.2999999999,0
819.3099999999,0
819.3199999999,0
819.3299999999,0
819.3399999999,0
819.3499999999,0
819.3599999999,0
819.3699999999,0
819.3799999999,0
819.3899999999,0
819.3999999999,0
819.4099999999,0
819.4199999999,0
819.4299999999,0
819.4399999999,0
819.4499999999,0
819.4599999999,0
819.4699999999,0
819.4799999999,0
819.4899999999,0
819.4999999999,0
819.5099999999,0
819.5199999999,0
819.5299999999,0
819.5399999999,0
819.5499999999,0
819.5599999999,0
819.5699999999,0
819.5799999999,0
819.5899999999,0
819.5999999999,0
819.6099999999,0
819.6199999999,0
819.6299999999,0
819.6399999999,0
819.6499999999,0
819.6599999999,0
819.6699999999,0
819.6799999999,0
819.6899999999,0
819.6999999999,0
819.7099999999,0
819.7199999999,0
819.7299999999,0
819.7399999999,0
819.7499999999,0
819.7599999999,0
819.7699999999,0
819.7799999999,0
819.7899999999,0
819.7999999999,0
819.8099999999,0
819.8199999999,0
819.8299999999,0
819.8399999999,0
819.8499999999,0
819.8599999999,0
819.8699999999,0
819.8799999999,0
819.8899999999,0
819.8999999999,0
819.9099999999,0
819.9199999999,0
819.9299999999,0
819.9399999999,0
819.9499999999,0
819.9599999999,0
819.9699999999,0
819.9799999999,0
819.9899999999,0
819.9999999999,0
820.0099999999,0
820.0199999999,0
820.0299999999,0
820.0399999999,0
820.0499999999,0
820.0599999999,0
820.0699999999,0
820.0799999999,0
820.0899999999,0
820.0999999999,0
820.1099999999,0
820.1199999999,0
820.1299999999,0
820.1399999999,0
820.1499999999,0
820.1599999999,0
820.1699999999,0
820.1799999999,0
820.1899999999,0
820.1999999999,0
820.2099999999,0
820.2199999999,0
820.2299999999,0
820.2399999999,0
820.2499999999,0
820.2599999999,0
820.2699999999,0
820.2799999999,0
820.2899999999,0
820.2999999999,0
820.3099999999,0
820.3199999999,0
820.3299999999,0
820.3399999999,0
820.3499999999,0
820.3599999999,0
820.3699999999,0
820.3799999999,0
820.3899999999,0
820.3999999999,0
820.4099999999,0
820.4199999999,0
820.4299999999,0
820.4399999999,0
820.4499999999,0
820.4599999999,0
820.4699999999,0
820.4799999999,0
820.4899999999,0
820.4999999999,0
820.5099999999,0
820.5199999999,0
820.5299999999,0
820.5399999999,0
820.5499999999,0
820.5599999999,0
820.5699999999,0
820.5799999999,0
820.5899999999,0
820.5999999999,0
820.6099999999,0
820.6199999999,0
820.6299999999,0
820.6399999999,0
820.6499999999,0
820.6599999999,0
820.6699999999,0
820.6799999999,0
820.6899999999,0
820.6999999999,0
820.7099999999,0
820.7199999999,0
820.7299999999,0
820.7399999999,0
820.7499999999,0
820.7599999999,0
820.7699999999,0
820.7799999999,0
820.7899999999,0
820.7999999999,0
820.8099999999,0
820.8199999999,0
820.8299999999,0
820.8399999999,0
820.8499999999,0
820.8599999999,0
820.8699999999,0
820.8799999999,0
820.8899999999,0
820.8999999999,0
820.9099999999,0
820.9199999999,0
820.9299999999,0
820.9399999999,0
820.9499999999,0
820.9599999999,0
820.9699999999,0
820.9799999999,0
820.9899999999,0
820.9999999999,0
821.0099999999,0
821.0199999999,0
821.0299999999,0
821.0399999999,0
821.0499999999,0
821.0599999999,0
821.0699999999,0
821.0799999999,0
821.0899999999,0
821.0999999999,0
821.1099999999,0
821.1199999999,0
821.1299999999,0
821.1399999999,0
821.1499999999,0
821.1599999999,0
821.1699999999,0
821.1799999999,0
821.1899999999,0
821.1999999999,0
821.2099999999,0
821.2199999999,0
821.2299999999,0
821.2399999999,0
821.2499999999,0
821.2599999999,0
821.2699999999,0
821.2799999999,0
821.2899999999,0
821.2999999999,0
821.3099999999,0
821.3199999999,0
821.3299999999,0
821.3399999999,0
821.3499999999,0
821.3599999999,0
821.3699999999,0
821.3799999999,0
821.3899999999,0
821.3999999999,0
821.4099999999,0
821.4199999999,0
821.4299999999,0
821.4399999999,0
821.4499999999,0
821.4599999999,0
821.4699999999,0
821.4799999999,0
821.4899999999,0
821.4999999999,0
821.5099999999,0
821.5199999999,0
821.5299999999,0
821.5399999999,0
821.5499999999,0
821.5599999999,0
821.5699999999,0
821.5799999999,0
821.5899999999,0
821.5999999999,0
821.6099999999,0
821.6199999999,0
821.6299999999,0
821.6399999999,0
821.6499999999,0
821.6599999999,0
821.6699999999,0
821.6799999999,0
821.6899999999,0
821.6999999999,0
821.7099999999,0
821.7199999999,0
821.7299999999,0
821.7399999999,0
821.7499999999,0
821.7599999999,0
821.7699999999,0
821.7799999999,0
821.7899999999,0
821.7999999999,0
821.8099999999,0
821.8199999999,0
821.8299999999,0
821.8399999999,0
821.8499999999,0
821.8599999999,0
821.8699999999,0
821.8799999999,0
821.8899999999,0
821.8999999999,0
821.9099999999,0
821.9199999999,0
821.9299999999,0
821.9399999999,0
821.9499999999,0
821.9599999999,0
821.9699999999,0
821.9799999999,0
821.9899999999,0
821.9999999999,0
822.0099999999,0
822.0199999999,0
822.0299999999,0
822.0399999999,0
822.0499999999,0
822.0599999999,0
822.0699999999,0
822.0799999999,0
822.0899999999,0
822.0999999999,0
822.1099999999,0
822.1199999999,0
822.1299999999,0
822.1399999999,0
822.1499999999,0
822.1599999999,0
822.1699999999,0
822.1799999999,0
822.1899999999,0
822.1999999999,0
822.2099999999,0
822.2199999999,0
822.2299999999,0
822.2399999999,0
822.2499999999,0
822.2599999999,0
822.2699999999,0
822.2799999999,0
822.2899999999,0
822.2999999999,0
822.3099999999,0
822.3199999999,0
822.3299999999,0
822.3399999999,0
822.3499999999,0
822.3599999999,0
822.3699999999,0
822.3799999999,0
822.3899999999,0
822.3999999999,0
822.4099999999,0
822.4199999999,0
822.4299999999,0
822.4399999999,0
822.4499999999,0
822.4599999999,0
822.4699999999,0
822.4799999999,0
822.4899999999,0
822.4999999999,0
822.5099999999,0
822.5199999999,0
822.5299999999,0
822.5399999999,0
822.5499999999,0
822.5599999999,0
822.5699999999,0
822.5799999999,0
822.5899999999,0
822.5999999999,0
822.6099999999,0
822.6199999999,0
822.6299999999,0
822.6399999999,0
822.6499999999,0
822.6599999999,0
822.6699999999,0
822.6799999999,0
822.6899999999,0
822.6999999999,0
822.7099999999,0
822.7199999999,0
822.7299999999,0
822.7399999999,0
822.7499999999,0
822.7599999999,0
822.7699999999,0
822.7799999999,0
822.7899999999,0
822.7999999999,0
822.8099999999,0
822.8199999999,0
822.8299999999,0
822.8399999999,0
822.8499999999,0
822.8599999999,0
822.8699999999,0
822.8799999999,0
822.8899999999,0
822.8999999999,0
822.9099999999,0
822.9199999999,0
822.9299999999,0
822.9399999999,0
822.9499999999,0
822.9599999999,0
822.9699999999,0
822.9799999999,0
822.9899999999,0
822.9999999999,0
823.0099999999,0
823.0199999999,0
823.0299999999,0
823.0399999999,0
823.0499999999,0
823.0599999999,0
823.0699999999,0
823.0799999999,0
823.0899999999,0
823.0999999999,0
823.1099999999,0
823.1199999999,0
823.1299999999,0
823.1399999999,0
823.1499999999,0
823.1599999999,0
823.1699999999,0
823.1799999999,0
823.1899999999,0
823.1999999999,0
823.2099999999,0
823.2199999999,0
823.2299999999,0
823.2399999999,0
823.2499999999,0
823.2599999999,0
823.2699999999,0
823.2799999999,0
823.2899999999,0
823.2999999999,0
823.3099999999,0
823.3199999999,0
823.3299999999,0
823.3399999999,0
823.3499999999,0
823.3599999999,0
823.3699999999,0
823.3799999999,0
823.3899999999,0
823.3999999999,0
823.4099999999,0
823.4199999999,0
823.4299999999,0
823.4399999999,0
823.4499999999,0
823.4599999999,0
823.4699999999,0
823.4799999999,0
823.4899999999,0
823.4999999999,0
823.5099999999,0
823.5199999999,0
823.5299999999,0
823.5399999999,0
823.5499999999,0
823.5599999999,0
823.5699999999,0
823.5799999999,0
823.5899999999,0
823.5999999999,0
823.6099999999,0
823.6199999999,0
823.6299999999,0
823.6399999999,0
823.6499999999,0
823.6599999999,0
823.6699999999,0
823.6799999999,0
823.6899999999,0
823.6999999999,0
823.7099999999,0
823.7199999999,0
823.7299999999,0
823.7399999999,0
823.7499999999,0
823.7599999999,0
823.7699999999,0
823.7799999999,0
823.7899999999,0
823.7999999999,0
823.8099999999,0
823.8199999999,0
823.8299999999,0
823.8399999999,0
823.8499999999,0
823.8599999999,0
823.8699999999,0
823.8799999999,0
823.8899999999,0
823.8999999999,0
823.9099999999,0
823.9199999999,0
823.9299999999,0
823.9399999999,0
823.9499999999,0
823.9599999999,0
823.9699999999,0
823.9799999999,0
823.9899999999,0
823.9999999999,0
824.0099999999,0
824.0199999999,0
824.0299999999,0
824.0399999999,0
824.0499999999,0
824.0599999999,0
824.0699999999,0
824.0799999999,0
824.0899999999,0
824.0999999999,0
824.1099999999,0
824.1199999999,0
824.1299999999,0
824.1399999999,0
824.1499999999,0
824.1599999999,0
824.1699999999,0
824.1799999999,0
824.1899999999,0
824.1999999999,0
824.2099999999,0
824.2199999999,0
824.2299999999,0
824.2399999999,0
824.2499999999,0
824.2599999999,0
824.2699999999,0
824.2799999999,0
824.2899999999,0
824.2999999999,0
824.3099999999,0
824.3199999999,0
824.3299999999,0
824.3399999999,0
824.3499999999,0
824.3599999999,0
824.3699999999,0
824.3799999999,0
824.3899999999,0
824.3999999999,0
824.4099999999,0
824.4199999999,0
824.4299999999,0
824.4399999999,0
824.4499999999,0
824.4599999999,0
824.4699999999,0
824.4799999999,0
824.4899999999,0
824.4999999999,0
824.5099999999,0
824.5199999999,0
824.5299999999,0
824.5399999999,0
824.5499999999,0
824.5599999999,0
824.5699999999,0
824.5799999999,0
824.5899999999,0
824.5999999999,0
824.6099999999,0
824.6199999999,0
824.6299999999,0
824.6399999999,0
824.6499999999,0
824.6599999999,0
824.6699999999,0
824.6799999999,0
824.6899999999,0
824.6999999999,0
824.7099999999,0
824.7199999999,0
824.7299999999,0
824.7399999999,0
824.7499999999,0
824.7599999999,0
824.7699999999,0
824.7799999999,0
824.7899999999,0
824.7999999999,0
824.8099999999,0
824.8199999999,0
824.8299999999,0
824.8399999999,0
824.8499999999,0
824.8599999999,0
824.8699999999,0
824.8799999999,0
824.8899999999,0
824.8999999999,0
824.9099999999,0
824.9199999999,0
824.9299999999,0
824.9399999999,0
824.9499999999,0
824.9599999999,0
824.9699999999,0
824.9799999999,0
824.9899999999,0
824.9999999999,0
825.0099999999,0
825.0199999999,0
825.0299999999,0
825.0399999999,0
825.0499999999,0
825.0599999999,0
825.0699999999,0
825.0799999999,0
825.0899999999,0
825.0999999999,0
825.1099999999,0
825.1199999999,0
825.1299999999,0
825.1399999999,0
825.1499999999,0
825.1599999999,0
825.1699999999,0
825.1799999999,0
825.1899999999,0
825.1999999999,0
825.2099999999,0
825.2199999999,0
825.2299999999,0
825.2399999999,0
825.2499999999,0
825.2599999999,0
825.2699999999,0
825.2799999999,0
825.2899999999,0
825.2999999999,0
825.3099999999,0
825.3199999999,0
825.3299999999,0
825.3399999999,0
825.3499999999,0
825.3599999999,0
825.3699999999,0
825.3799999999,0
825.3899999999,0
825.3999999999,0
825.4099999999,0
825.4199999999,0
825.4299999999,0
825.4399999999,0
825.4499999999,0
825.4599999999,0
825.4699999999,0
825.4799999999,0
825.4899999999,0
825.4999999999,0
825.5099999999,0
825.5199999999,0
825.5299999999,0
825.5399999999,0
825.5499999999,0
825.5599999999,0
825.5699999999,0
825.5799999999,0
825.5899999999,0
825.5999999999,0
825.6099999999,0
825.6199999999,0
825.6299999999,0
825.6399999999,0
825.6499999999,0
825.6599999999,0
825.6699999999,0
825.6799999999,0
825.6899999999,0
825.6999999999,0
825.7099999999,0
825.7199999999,0
825.7299999999,0
825.7399999999,0
825.7499999999,0
825.7599999999,0
825.7699999999,0
825.7799999999,0
825.7899999999,0
825.7999999999,0
825.8099999999,0
825.8199999999,0
825.8299999999,0
825.8399999999,0
825.8499999999,0
825.8599999999,0
825.8699999999,0
825.8799999999,0
825.8899999999,0
825.8999999999,0
825.9099999999,0
825.9199999999,0
825.9299999999,0
825.9399999999,0
825.9499999999,0
825.9599999999,0
825.9699999999,0
825.9799999999,0
825.9899999999,0
825.9999999999,0
826.0099999999,0
826.0199999999,0
826.0299999999,0
826.0399999999,0
826.0499999999,0
826.0599999999,0
826.0699999999,0
826.0799999999,0
826.0899999999,0
826.0999999999,0
826.1099999999,0
826.1199999999,0
826.1299999999,0
826.1399999999,0
826.1499999999,0
826.1599999999,0
826.1699999999,0
826.1799999999,0
826.1899999999,0
826.1999999999,0
826.2099999999,0
826.2199999999,0
826.2299999999,0
826.2399999999,0
826.2499999999,0
826.2599999999,0
826.2699999999,0
826.2799999999,0
826.2899999999,0
826.2999999999,0
826.3099999999,0
826.3199999999,0
826.3299999999,0
826.3399999999,0
826.3499999999,0
826.3599999999,0
826.3699999999,0
826.3799999999,0
826.3899999999,0
826.3999999999,0
826.4099999999,0
826.4199999999,0
826.4299999999,0
826.4399999999,0
826.4499999999,0
826.4599999999,0
826.4699999999,0
826.4799999999,0
826.4899999999,0
826.4999999999,0
826.5099999999,0
826.5199999999,0
826.5299999999,0
826.5399999999,0
826.5499999999,0
826.5599999999,0
826.5699999999,0
826.5799999999,0
826.5899999999,0
826.5999999999,0
826.6099999999,0
826.6199999999,0
826.6299999999,0
826.6399999999,0
826.6499999999,0
826.6599999999,0
826.6699999999,0
826.6799999999,0
826.6899999999,0
826.6999999999,0
826.7099999999,0
826.7199999999,0
826.7299999999,0
826.7399999999,0
826.7499999999,0
826.7599999999,0
826.7699999999,0
826.7799999999,0
826.7899999999,0
826.7999999999,0
826.8099999999,0
826.8199999999,0
826.8299999999,0
826.8399999999,0
826.8499999999,0
826.8599999999,0
826.8699999999,0
826.8799999999,0
826.8899999999,0
826.8999999999,0
826.9099999999,0
826.9199999999,0
826.9299999999,0
826.9399999999,0
826.9499999999,0
826.9599999999,0
826.9699999999,0
826.9799999999,0
826.9899999999,0
826.9999999999,0
827.0099999999,0
827.0199999999,0
827.0299999999,0
827.0399999999,0
827.0499999999,0
827.0599999999,0
827.0699999999,0
827.0799999999,0
827.0899999999,0
827.0999999999,0
827.1099999999,0
827.1199999999,0
827.1299999999,0
827.1399999999,0
827.1499999999,0
827.1599999999,0
827.1699999999,0
827.1799999999,0
827.1899999999,0
827.1999999999,0
827.2099999999,0
827.2199999999,0
827.2299999999,0
827.2399999999,0
827.2499999999,0
827.2599999999,0
827.2699999999,0
827.2799999999,0
827.2899999999,0
827.2999999999,0
827.3099999999,0
827.3199999999,0
827.3299999999,0
827.3399999999,0
827.3499999999,0
827.3599999999,0
827.3699999999,0
827.3799999999,0
827.3899999999,0
827.3999999999,0
827.4099999999,0
827.4199999999,0
827.4299999999,0
827.4399999999,0
827.4499999999,0
827.4599999999,0
827.4699999999,0
827.4799999999,0
827.4899999999,0
827.4999999999,0
827.5099999999,0
827.5199999999,0
827.5299999999,0
827.5399999999,0
827.5499999999,0
827.5599999999,0
827.5699999999,0
827.5799999999,0
827.5899999999,0
827.5999999999,0
827.6099999999,0
827.6199999999,0
827.6299999999,0
827.6399999999,0
827.6499999999,0
827.6599999999,0
827.6699999999,0
827.6799999999,0
827.6899999999,0
827.6999999999,0
827.7099999999,0
827.7199999999,0
827.7299999999,0
827.7399999999,0
827.7499999999,0
827.7599999999,0
827.7699999999,0
827.7799999999,0
827.7899999999,0
827.7999999999,0
827.8099999999,0
827.8199999999,0
827.8299999999,0
827.8399999999,0
827.8499999999,0
827.8599999999,0
827.8699999999,0
827.8799999999,0
827.8899999999,0
827.8999999999,0
827.9099999999,0
827.9199999999,0
827.9299999999,0
827.9399999999,0
827.9499999999,0
827.9599999999,0
827.9699999999,0
827.9799999999,0
827.9899999999,0
827.9999999999,0
828.0099999999,0
828.0199999999,0
828.0299999999,0
828.0399999999,0
828.0499999999,0
828.0599999999,0
828.0699999999,0
828.0799999999,0
828.0899999999,0
828.0999999999,0
828.1099999999,0
828.1199999999,0
828.1299999999,0
828.1399999999,0
828.1499999999,0
828.1599999999,0
828.1699999999,0
828.1799999999,0
828.1899999999,0
828.1999999999,0
828.2099999999,0
828.2199999999,0
828.2299999999,0
828.2399999999,0
828.2499999999,0
828.2599999999,0
828.2699999999,0
828.2799999999,0
828.2899999999,0
828.2999999999,0
828.3099999999,0
828.3199999999,0
828.3299999999,0
828.3399999999,0
828.3499999999,0
828.3599999999,0
828.3699999999,0
828.3799999999,0
828.3899999999,0
828.3999999999,0
828.4099999999,0
828.4199999999,0
828.4299999999,0
828.4399999999,0
828.4499999999,0
828.4599999999,0
828.4699999999,0
828.4799999999,0
828.4899999999,0
828.4999999999,0
828.5099999999,0
828.5199999999,0
828.5299999999,0
828.5399999999,0
828.5499999999,0
828.5599999999,0
828.5699999999,0
828.5799999999,0
828.5899999999,0
828.5999999999,0
828.6099999999,0
828.6199999999,0
828.6299999999,0
828.6399999999,0
828.6499999999,0
828.6599999999,0
828.6699999999,0
828.6799999999,0
828.6899999999,0
828.6999999999,0
828.7099999999,0
828.7199999999,0
828.7299999999,0
828.7399999999,0
828.7499999999,0
828.7599999999,0
828.7699999999,0
828.7799999999,0
828.7899999999,0
828.7999999999,0
828.8099999999,0
828.8199999999,0
828.8299999999,0
828.8399999999,0
828.8499999999,0
828.8599999999,0
828.8699999999,0
828.8799999999,0
828.8899999999,0
828.8999999999,0
828.9099999999,0
828.9199999999,0
828.9299999999,0
828.9399999999,0
828.9499999999,0
828.9599999999,0
828.9699999999,0
828.9799999999,0
828.9899999999,0
828.9999999999,0
829.0099999999,0
829.0199999999,0
829.0299999999,0
829.0399999999,0
829.0499999999,0
829.0599999999,0
829.0699999999,0
829.0799999999,0
829.0899999999,0
829.0999999999,0
829.1099999999,0
829.1199999999,0
829.1299999999,0
829.1399999999,0
829.1499999999,0
829.1599999999,0
829.1699999999,0
829.1799999999,0
829.1899999999,0
829.1999999999,0
829.2099999999,0
829.2199999999,0
829.2299999999,0
829.2399999999,0
829.2499999999,0
829.2599999999,0
829.2699999999,0
829.2799999999,0
829.2899999999,0
829.2999999999,0
829.3099999999,0
829.3199999999,0
829.3299999999,0
829.3399999999,0
829.3499999999,0
829.3599999999,0
829.3699999999,0
829.3799999999,0
829.3899999999,0
829.3999999999,0
829.4099999999,0
829.4199999999,0
829.4299999999,0
829.4399999999,0
829.4499999999,0
829.4599999999,0
829.4699999999,0
829.4799999999,0
829.4899999999,0
829.4999999999,0
829.5099999999,0
829.5199999999,0
829.5299999999,0
829.5399999999,0
829.5499999999,0
829.5599999999,0
829.5699999999,0
829.5799999999,0
829.5899999999,0
829.5999999999,0
829.6099999999,0
829.6199999999,0
829.6299999999,0
829.6399999999,0
829.6499999999,0
829.6599999999,0
829.6699999999,0
829.6799999999,0
829.6899999999,0
829.6999999999,0
829.7099999999,0
829.7199999999,0
829.7299999999,0
829.7399999999,0
829.7499999999,0
829.7599999999,0
829.7699999999,0
829.7799999999,0
829.7899999999,0
829.7999999999,0
829.8099999999,0
829.8199999999,0
829.8299999999,0
829.8399999999,0
829.8499999999,0
829.8599999999,0
829.8699999999,0
829.8799999999,0
829.8899999999,0
829.8999999999,0
829.9099999999,0
829.9199999999,0
829.9299999999,0
829.9399999999,0
829.9499999999,0
829.9599999999,0
829.9699999999,0
829.9799999999,0
829.9899999999,0
829.9999999999,0
830.0099999999,0
830.0199999999,0
830.0299999999,0
830.0399999999,0
830.0499999999,0
830.0599999999,0
830.0699999999,0
830.0799999999,0
830.0899999999,0
830.0999999999,0
830.1099999999,0
830.1199999999,0
830.1299999999,0
830.1399999999,0
830.1499999999,0
830.1599999999,0
830.1699999999,0
830.1799999999,0
830.1899999999,0
830.1999999999,0
830.2099999999,0
830.2199999999,0
830.2299999999,0
830.2399999999,0
830.2499999999,0
830.2599999999,0
830.2699999999,0
830.2799999999,0
830.2899999999,0
830.2999999999,0
830.3099999999,0
830.3199999999,0
830.3299999999,0
830.3399999999,0
830.3499999999,0
830.3599999999,0
830.3699999999,0
830.3799999999,0
830.3899999999,0
830.3999999999,0
830.4099999999,0
830.4199999999,0
830.4299999999,0
830.4399999999,0
830.4499999999,0
830.4599999999,0
830.4699999999,0
830.4799999999,0
830.4899999999,0
830.4999999999,0
830.5099999999,0
830.5199999999,0
830.5299999999,0
830.5399999999,0
830.5499999999,0
830.5599999999,0
830.5699999999,0
830.5799999999,0
830.5899999999,0
830.5999999999,0
830.6099999999,0
830.6199999999,0
830.6299999999,0
830.6399999999,0
830.6499999999,0
830.6599999999,0
830.6699999999,0
830.6799999999,0
830.6899999999,0
830.6999999999,0
830.7099999999,0
830.7199999999,0
830.7299999999,0
830.7399999999,0
830.7499999999,0
830.7599999999,0
830.7699999999,0
830.7799999999,0
830.7899999999,0
830.7999999999,0
830.8099999999,0
830.8199999999,0
830.8299999999,0
830.8399999999,0
830.8499999999,0
830.8599999999,0
830.8699999999,0
830.8799999999,0
830.8899999999,0
830.8999999999,0
830.9099999999,0
830.9199999999,0
830.9299999999,0
830.9399999999,0
830.9499999999,0
830.9599999999,0
830.9699999999,0
830.9799999999,0
830.9899999999,0
830.9999999999,0
831.0099999999,0
831.0199999999,0
831.0299999999,0
831.0399999999,0
831.0499999999,0
831.0599999999,0
831.0699999999,0
831.0799999999,0
831.0899999999,0
831.0999999999,0
831.1099999999,0
831.1199999999,0
831.1299999999,0
831.1399999999,0
831.1499999999,0
831.1599999999,0
831.1699999999,0
831.1799999999,0
831.1899999999,0
831.1999999999,0
831.2099999999,0
831.2199999999,0
831.2299999999,0
831.2399999999,0
831.2499999999,0
831.2599999999,0
831.2699999999,0
831.2799999999,0
831.2899999999,0
831.2999999999,0
831.3099999999,0
831.3199999999,0
831.3299999999,0
831.3399999999,0
831.3499999999,0
831.3599999999,0
831.3699999999,0
831.3799999999,0
831.3899999999,0
831.3999999999,0
831.4099999999,0
831.4199999999,0
831.4299999999,0
831.4399999999,0
831.4499999999,0
831.4599999999,0
831.4699999999,0
831.4799999999,0
831.4899999999,0
831.4999999999,0
831.5099999999,0
831.5199999999,0
831.5299999999,0
831.5399999999,0
831.5499999999,0
831.5599999999,0
831.5699999999,0
831.5799999999,0
831.5899999999,0
831.5999999999,0
831.6099999999,0
831.6199999999,0
831.6299999999,0
831.6399999999,0
831.6499999999,0
831.6599999999,0
831.6699999999,0
831.6799999999,0
831.6899999999,0
831.6999999999,0
831.7099999999,0
831.7199999999,0
831.7299999999,0
831.7399999999,0
831.7499999999,0
831.7599999999,0
831.7699999999,0
831.7799999999,0
831.7899999999,0
831.7999999999,0
831.8099999999,0
831.8199999999,0
831.8299999999,0
831.8399999999,0
831.8499999999,0
831.8599999999,0
831.8699999999,0
831.8799999999,0
831.8899999999,0
831.8999999999,0
831.9099999999,0
831.9199999999,0
831.9299999999,0
831.9399999999,0
831.9499999999,0
831.9599999999,0
831.9699999999,0
831.9799999999,0
831.9899999999,0
831.9999999999,0
832.0099999999,0
832.0199999999,0
832.0299999999,0
832.0399999999,0
832.0499999999,0
832.0599999999,0
832.0699999999,0
832.0799999999,0
832.0899999999,0
832.0999999999,0
832.1099999999,0
832.1199999999,0
832.1299999999,0
832.1399999999,0
832.1499999999,0
832.1599999999,0
832.1699999999,0
832.1799999999,0
832.1899999999,0
832.1999999999,0
832.2099999999,0
832.2199999999,0
832.2299999999,0
832.2399999999,0
832.2499999999,0
832.2599999999,0
832.2699999999,0
832.2799999999,0
832.2899999999,0
832.2999999999,0
832.3099999999,0
832.3199999999,0
832.3299999999,0
832.3399999999,0
832.3499999999,0
832.3599999999,0
832.3699999999,0
832.3799999999,0
832.3899999999,0
832.3999999999,0
832.4099999999,0
832.4199999999,0
832.4299999999,0
832.4399999999,0
832.4499999999,0
832.4599999999,0
832.4699999999,0
832.4799999999,0
832.4899999999,0
832.4999999999,0
832.5099999999,0
832.5199999999,0
832.5299999999,0
832.5399999999,0
832.5499999999,0
832.5599999999,0
832.5699999999,0
832.5799999999,0
832.5899999999,0
832.5999999999,0
832.6099999999,0
832.6199999999,0
832.6299999999,0
832.6399999999,0
832.6499999999,0
832.6599999999,0
832.6699999999,0
832.6799999999,0
832.6899999999,0
832.6999999999,0
832.7099999999,0
832.7199999999,0
832.7299999999,0
832.7399999999,0
832.7499999999,0
832.7599999999,0
832.7699999999,0
832.7799999999,0
832.7899999999,0
832.7999999999,0
832.8099999999,0
832.8199999999,0
832.8299999999,0
832.8399999999,0
832.8499999999,0
832.8599999999,0
832.8699999999,0
832.8799999999,0
832.8899999999,0
832.8999999999,0
832.9099999999,0
832.9199999999,0
832.9299999999,0
832.9399999999,0
832.9499999999,0
832.9599999999,0
832.9699999999,0
832.9799999999,0
832.9899999999,0
832.9999999999,0
833.0099999999,0
833.0199999999,0
833.0299999999,0
833.0399999999,0
833.0499999999,0
833.0599999999,0
833.0699999999,0
833.0799999999,0
833.0899999999,0
833.0999999999,0
833.1099999999,0
833.1199999999,0
833.1299999999,0
833.1399999999,0
833.1499999999,0
833.1599999999,0
833.1699999999,0
833.1799999999,0
833.1899999999,0
833.1999999999,0
833.2099999999,0
833.2199999999,0
833.2299999999,0
833.2399999999,0
833.2499999999,0
833.2599999999,0
833.2699999999,0
833.2799999999,0
833.2899999999,0
833.2999999999,0
833.3099999999,0
833.3199999999,0
833.3299999999,0
833.3399999999,0
833.3499999999,0
833.3599999999,0
833.3699999999,0
833.3799999999,0
833.3899999999,0
833.3999999999,0
833.4099999999,0
833.4199999999,0
833.4299999999,0
833.4399999999,0
833.4499999999,0
833.4599999999,0
833.4699999999,0
833.4799999999,0
833.4899999999,0
833.4999999999,0
833.5099999999,0
833.5199999999,0
833.5299999999,0
833.5399999999,0
833.5499999999,0
833.5599999999,0
833.5699999999,0
833.5799999999,0
833.5899999999,0
833.5999999999,0
833.6099999999,0
833.6199999999,0
833.6299999999,0
833.6399999999,0
833.6499999999,0
833.6599999999,0
833.6699999999,0
833.6799999999,0
833.6899999999,0
833.6999999999,0
833.7099999999,0
833.7199999999,0
833.7299999999,0
833.7399999999,0
833.7499999999,0
833.7599999999,0
833.7699999999,0
833.7799999999,0
833.7899999999,0
833.7999999999,0
833.8099999999,0
833.8199999999,0
833.8299999999,0
833.8399999999,0
833.8499999999,0
833.8599999999,0
833.8699999999,0
833.8799999999,0
833.8899999999,0
833.8999999999,0
833.9099999999,0
833.9199999999,0
833.9299999999,0
833.9399999999,0
833.9499999999,0
833.9599999999,0
833.9699999999,0
833.9799999999,0
833.9899999999,0
833.9999999999,0
834.0099999999,0
834.0199999999,0
834.0299999999,0
834.0399999999,0
834.0499999999,0
834.0599999999,0
834.0699999999,0
834.0799999999,0
834.0899999999,0
834.0999999999,0
834.1099999999,0
834.1199999999,0
834.1299999999,0
834.1399999999,0
834.1499999999,0
834.1599999999,0
834.1699999999,0
834.1799999999,0
834.1899999999,0
834.1999999999,0
834.2099999999,0
834.2199999999,0
834.2299999999,0
834.2399999999,0
834.2499999999,0
834.2599999999,0
834.2699999999,0
834.2799999999,0
834.2899999999,0
834.2999999999,0
834.3099999999,0
834.3199999999,0
834.3299999999,0
834.3399999999,0
834.3499999999,0
834.3599999999,0
834.3699999999,0
834.3799999999,0
834.3899999999,0
834.3999999999,0
834.4099999999,0
834.4199999999,0
834.4299999999,0
834.4399999999,0
